x,y
381439.5816,4204440.792
381511.9361,4204375.191
381554.3252,4204306.333
381549.3391,4204241.667
381493.4381,4204233.782
381591.6377,4204332.132
381519.9522,4204368.396
381521.3894,4204318.505
381579.4742,4204331.748
381506.9081,4204373.781
381529.1957,4204465.991
381460.6291,4204553.136
381495.726,4204549.278
381453.9036,4204538.334
381495.9417,4204484.521
381514.0167,4204424.669
381490.1621,4204521.155
381470.5297,4204440.274
381490.5342,4204486.589
381576.7612,4204514.079
381599.0073,4204490.498
381528.3526,4204569.823
381609.7983,4204600.272
381606.944,4204531.712
381585.9908,4204509.159
381611.3288,4204423.178
381576.4817,4204432.55
381618.8148,4204424.74
381649.8637,4204427.928
381624.1081,4204527.189
381624.2621,4204480.541
381658.6384,4204442.649
381647.0044,4204480.118
381585.2399,4204416.203
381630.4588,4204384.594
381622.7133,4204363.884
381673.024,4204367.298
381689.4717,4204450.677
381677.5368,4204450.008
381774.898,4204391.101
381864.0484,4204349.463
381883.1413,4204337.924
381960.1923,4204303.027
381867.6736,4204332.302
381838.0614,4204305.465
381756.254,4204250.897
381661.5809,4204350.981
381675.8535,4204356.049
381624.17,4204309.083
381548.3118,4204315.514
381634.3362,4204337.585
381657.498,4204351.958
381747.6391,4204291.446
381708.0114,4204369.633
381610.3222,4204307.748
381541.7681,4204268.156
381516.2308,4204324.632
381735.9133,4204522.665
381758.244,4204434.892
381820.5015,4204498.311
381880.7898,4204589.607
381970.8818,4204514.677
381945.9377,4204593.73
381939.012,4204572.838
381997.4133,4204505.1
382057.5123,4204469.553
381998.9638,4204547.646
382002.4166,4204636.074
381906.8021,4204562.358
381979.9514,4204637.774
381924.9862,4204581.173
381994.1676,4204593.385
381939.2967,4204655.588
381984.4928,4204677.793
381998.5556,4204765.01
381998.7997,4204710.507
381938.0874,4204687.863
381918.1364,4204615.233
381964.3211,4204650.704
382021.8055,4204672.919
382000.9078,4204642.41
381931.381,4204706.642
381955.6867,4204728.975
382004.7801,4204732.413
381905.1264,4204640.497
381998.368,4204737.789
381913.7145,4204706.041
381985.9282,4204687.41
381957.398,4204776.874
381952.4725,4204832.352
381975.9255,4204766.726
381934.4139,4204772.163
382003.4519,4204807.613
382094.8293,4204767.904
382068.2194,4204765
382133.3974,4204806.14
382041.6979,4204780.597
382136.7361,4204787.789
382046.0501,4204831.003
382029.2296,4204896.326
382006.5204,4204986.722
381981.9802,4205048.027
382051.2537,4205104.123
382005.6369,4205089.603
382089.1124,4205037.9
382173.446,4204952.067
382195.8505,4205006.462
382294.3403,4204953.919
382236.7816,4204983.319
382331.9429,4205020.323
382348.3616,4205042.441
382418.3845,4205126.463
382481.7354,4205112.582
382447.1673,4205092.026
382483.585,4205178.185
382406.5939,4205167.454
382318.6065,4205200.847
382329.0015,4205291.078
382275.488,4205208.375
382222.6543,4205247.613
382248.9672,4205346.95
382195.4325,4205332.407
382281.824,4205421.874
382265.2173,4205485.032
382324.6286,4205400.365
382290.8507,4205360.406
382295.1789,4205452.842
382338.4018,4205400.256
382267.6359,4205453.661
382301.8046,4205491.662
382319.3012,4205535.86
382366.5949,4205505.344
382434.8681,4205473.673
382354.2248,4205393.8
382264.5269,4205435.968
382310.6374,4205354.089
382396.0262,4205425.106
382452.1313,4205352.162
382360.228,4205412.642
382419.2763,4205436.734
382325.668,4205485.827
382231.7558,4205466.072
382178.9557,4205494.125
382093.4527,4205427.338
382065.504,4205328.344
382116.9245,4205331.478
382039.0979,4205416.65
382076.5603,4205429.938
382016.9749,4205520.09
381994.2125,4205463.295
382018.3971,4205391.696
382059.7206,4205404.973
382134.9447,4205370.279
382121.9783,4205293.361
382151.2435,4205238.765
382164.2587,4205142.875
379210.8117,4208119.116
379142.8821,4208082.508
379114.3048,4208055.664
379106.4301,4208134.14
379174.4611,4208097.523
379146.4686,4208161.527
379066.6598,4208223.607
379155.6614,4208222.756
379065.7049,4208243.187
379025.0712,4208302.573
379017.1987,4208233.056
378918.4762,4208265.403
378958.7295,4208322.525
378959.1046,4208242.59
378980.542,4208252.93
379035.6992,4208321.381
379011.8784,4208225.73
379042.0608,4208228.757
379027.4245,4208310.863
379084.6255,4208342.901
378985.6805,4208253.157
378951.1266,4208305.491
378928.5438,4208230.76
378866.005,4208266.09
378863.4144,4208238.526
378829.7096,4208206.664
378852.1107,4208229.029
378874.3806,4208244.153
378910.4143,4208302.437
378880.6521,4208377.924
378914.1282,4208325.201
378941.303,4208323.274
378917.3686,4208390.417
378891.7138,4208486.533
378865.9371,4208440.576
378845.2242,4208438.674
378760.6844,4208484.74
378861.182,4208535.236
378896.3364,4208532.274
378897.6187,4208473.34
378853.0246,4208462.741
378815.2698,4208385.197
378752.611,4208296.366
378760.6809,4208200.491
378814.9681,4208206.585
378821.1878,4208191.776
378852.3277,4208175.931
378771.7811,4208259.192
378756.8914,4208275.225
378800.1854,4208326.334
378741.5938,4208416.717
378702.0336,4208392.909
378661.3198,4208348.122
378687.6017,4208310.412
378652.0158,4208320.841
378618.0286,4208290.145
378540.0929,4208239.325
378463.2096,4208142.698
378373.386,4208068.184
378292.6359,4208150.244
378309.6396,4208234.516
378285.0409,4208259.688
378280.101,4208162.079
378261.2675,4208208.091
378243.6915,4208171.226
378252.156,4208141.484
378271.5276,4208184.795
378275.5278,4208238.972
378246.8629,4208145.308
378244.9465,4208129.483
378277.332,4208101.711
378360.8201,4208038.91
378271.1117,4208126.115
378291.4296,4208052.476
378216.865,4208063.968
378195.1967,4208126.339
378235.2915,4208099.501
378323.7219,4208169.917
378403.0867,4208089.386
378444.1338,4208028.555
378400.4981,4208003.885
378395.8487,4207945.139
378313.085,4207870.338
378253.5217,4207929.624
378257.8041,4207971.741
378260.2018,4208016.907
378175.6374,4208019.222
378257.825,4207990.292
378239.1351,4208054.672
378217.2379,4208107.04
378271.3503,4208017.393
378331.8137,4208071.471
378262.1686,4208081.649
378299.5412,4208091.867
378324.8117,4208088.353
378417.8148,4208161.778
378484.9211,4208141.221
378500.0548,4208234.452
378569.537,4208143.745
379603.8388,4207184.082
379646.2551,4207133.322
379554.5841,4207142.491
379631.9555,4207118.917
379541.1709,4207104.123
379521.2935,4207171.412
379497.634,4207117.676
379406.8108,4207215.755
379476.9374,4207312.09
379418.2791,4207226.44
379339.6493,4207258.747
379352.9381,4207220.769
379347.3657,4207222.082
379437.7931,4207290.196
379484.0872,4207350.383
379478.166,4207280.47
379490.5932,4207371.794
379439.856,4207274.81
379437.0115,4207324.837
379383.0705,4207281.168
379331.4218,4207334.624
379240.7336,4207411.821
379246.7506,4207356.022
379301.1294,4207431.196
379315.1883,4207339.225
379407.6783,4207326.535
379444.765,4207349.814
379459.0246,4207445.286
379435.2655,4207446.624
379344.3281,4207450.992
379419.4442,4207376.099
379502.4887,4207286.313
379583.8891,4207275.686
379626.1899,4207300.067
379664.2,4207264.127
379707.3969,4207199.484
379784.6331,4207199.794
379760.7081,4207252.979
379775.7272,4207184.104
379816.9286,4207231.25
379727.9389,4207132.35
379740.1733,4207060.387
379700.3076,4206972.749
379799.5973,4206926.823
379899.8601,4206985.03
379904.1391,4207013.487
379987.2816,4207067.736
379903.7478,4207084.179
379865.8118,4207030.245
379847.0274,4206980.538
379791.1375,4206960.607
379859.3085,4206957.795
379785.4909,4207026.97
379730.8048,4207045.224
379666.0723,4207056.673
379718.2325,4207015.794
379673.5584,4206916.184
379606.8847,4206868.416
379595.3764,4206943.695
379683.6146,4206878.775
379767.9125,4206878.97
379704.3522,4206949.155
379704.5813,4207042.405
379799.6599,4207005.87
379745.7963,4206943.905
379749.8515,4206993.236
379825.857,4206995.57
379863.3069,4207039.884
379946.6404,4207017.159
380018.7221,4206943.567
380118.1343,4206988.579
380205.4256,4206915.986
380225.6808,4206871.413
380148.943,4206780.416
380108.3368,4206838.823
380012.7978,4206859.126
380094.0985,4206868.226
380052.3548,4206964.572
380052.7369,4207008.576
380038.9187,4206942.999
379995.3524,4207026.102
379967.6849,4207122.4
380005.7027,4207138.68
380080.8506,4207044.786
380083.1018,4207114.189
380178.2057,4207172.657
380172.259,4207089.111
380173.5371,4207129.212
380247.0364,4207120.234
380169.3658,4207195.586
380162.6222,4207256.789
380067.9223,4207307.933
380120.1166,4207298.36
380061.513,4207256.756
380130.0064,4207325.188
380100.4949,4207390.213
380165.9898,4207466.347
380092.268,4207422.439
380176.4556,4207409.82
380831.1533,4203260.623
380751.5445,4203327.984
380828.8264,4203268.112
380766.3258,4203205.533
380672.534,4203127.01
380594.6313,4203198.378
380559.9603,4203129.704
380525.2112,4203214.803
380545.2603,4203254.846
380568.4694,4203166.894
380485.6192,4203258.919
380585.6696,4203193.232
380498.7473,4203216.28
380543.0609,4203264.377
380448.4906,4203301.424
380383.9604,4203333.693
380380.1539,4203427.694
380454.5987,4203403.874
380450.9137,4203308.131
380366.9628,4203247.518
380289.403,4203219.53
380299.7712,4203297.959
380221.1603,4203264.296
380209.2618,4203287.735
380276.4988,4203267.1
380372.6159,4203258.196
380370.0159,4203332.426
380351.2609,4203285.438
380450.4236,4203187.8
380385.7742,4203263.195
380297.1015,4203235.307
380357.2495,4203141.765
380448.4101,4203053.813
380468.489,4202966.267
380431.5716,4202963.579
380473.9761,4203032.704
380428.3776,4202983.891
380444.7068,4203041.994
380360.9019,4203101.195
380413.0648,4203073.43
380414.1765,4203029.51
380409.6613,4203091.778
380364.7959,4203177.893
380400.1136,4203103.254
380493.2228,4203195.71
380547.3703,4203212.046
380585.6682,4203138.154
380652.1399,4203235.461
380632.1661,4203286.864
380729.3167,4203189.123
380821.5474,4203129.576
380887.8697,4203128.927
380925.3242,4203039.024
381014.355,4203107.325
381102.4167,4203158.693
381134.7581,4203163.082
381176.9562,4203096.331
381101.2283,4203146.778
381153.3251,4203126.234
381197.4122,4203174.287
381118.471,4203138.568
381095.5929,4203090.957
381113.0659,4203143.441
381067.1983,4203201.861
381077.5171,4203166.182
381069.9305,4203158.552
381141.3875,4203247.687
381219.858,4203207.047
381263.0704,4203270.218
381238.5619,4203308.252
381317.8751,4203322.449
381319.111,4203271.944
381279.1577,4203205.392
381282.4883,4203189.814
381201.9448,4203185.196
381278.948,4203251.407
381358.9786,4203168.551
381279.2159,4203097.661
381201.612,4203104.053
381209.6701,4203007.337
381222.1174,4203013.702
381275.2016,4203063.01
381180.59,4203102.039
381114.0599,4203025.409
381084.511,4203012.604
381112.8494,4203034.681
381136.298,4203020.076
381225.7389,4203025.513
381254.7405,4203091.654
381238.942,4203120.94
381147.1887,4203036.21
381063.5551,4203018.26
381092.6077,4202989.303
381012.6317,4203004.74
380972.0094,4202979.907
381020.1342,4202888.148
381101.6155,4202895.337
381037.0464,4202942.757
381119.0537,4203028.865
381349.5276,4203557.948
381439.9414,4203578.417
381417.3763,4203497.536
381381.8468,4203511.625
381400.2021,4203472.717
381491.3142,4203542.768
381508.3614,4203613.207
381567.5909,4203577.484
381633.9806,4203602.952
381660.9836,4203574.133
381648.0414,4203565.4
381729.5381,4203474.837
381805.7003,4203388.116
381819.0584,4203362.381
381811.4143,4203408.507
381736.4986,4203420.66
381651.9565,4203471.049
381748.1739,4203537.308
381655.6542,4203481.428
381584.0536,4203423.601
381522.1621,4203519.893
381488.2725,4203481.205
381437.7673,4203401.432
381408.8725,4203332.581
381508.2427,4203286.903
381425.283,4203221.304
381344.709,4203142.768
381330.709,4203199.966
381388.0908,4203290.439
381364.4444,4203325.619
381340.5947,4203337.98
381373.7559,4203348.347
381279.8471,4203432.844
381185.8901,4203377.244
381178.0712,4203297.321
381135.4022,4203304.75
381134.7404,4203356.827
381185.9573,4203361.303
381190.334,4203408.799
381096.3631,4203352.004
381062.8496,4203395.273
381105.2175,4203459.347
381139.3159,4203370.629
381180.6666,4203301.996
381168.0433,4203278.212
381258.2498,4203374.707
381325.4668,4203285.028
381363.8839,4203325.342
381382.2059,4203413.796
381469.2111,4203362.955
381421.2231,4203288.116
381509.6406,4203280.395
381588.7468,4203298.891
381599.2354,4203390.367
381561.6598,4203450.436
381633.7201,4203411.471
381711.0301,4203496.75
381800.4033,4203582.901
381813.6582,4203527.911
381797.7971,4203618.101
381751.8845,4203650.539
381757.3365,4203695.746
381768.7753,4203629.953
381844.9304,4203720.996
381942.3785,4203637.16
382005.6029,4203580.19
381997.7422,4203522.263
382027.9328,4203566.319
381953.9615,4203574.74
381956.0679,4203508.054
381898.4826,4203569.488
381844.6776,4203636.693
381883.8723,4203603.845
381972.9942,4203692.138
381910.0563,4203628.471
381944.2646,4203601.653
381871.4445,4203700.743
381788.6892,4203664.056
381823.1233,4203658.489
381818.1863,4203647.872
381811.5623,4203684.27
381765.7704,4203756.47
381739.1245,4203847.472
381684.5016,4203822.565
381737.6954,4203833.777
381656.0502,4203912.941
381683.2886,4203953.051
381769.7105,4203861.383
381799.7289,4203945.689
381732.2118,4203917.016
381697.3825,4203899.199
381688.4559,4203945.222
381643.8902,4203909.655
381689.9997,4203987.065
381709.4595,4204028.538
381700.5958,4204054.805
381737.7548,4204053.237
381674.1055,4204084.388
381655.1508,4204085.743
378997.2571,4205153.385
378910.2912,4205076.718
378844.4739,4205079.939
378939.5286,4204980.141
379014.8253,4204996.623
379091.8962,4205090.846
379008.2476,4205115.306
378982.5026,4205071.482
378965.6464,4205101.515
379012.8977,4205059.576
379070.2963,4205009.586
379161.506,4205086.861
379216.8918,4205165.17
379151.3284,4205065.584
379236.4988,4205134.025
379334.6887,4205198.186
379248.6902,4205189.429
379185.7885,4205287.799
379238.1374,4205193.09
379161.2252,4205220.401
379085.5715,4205147.863
379081.9194,4205232.079
378982.3735,4205165.337
378883.4057,4205243.77
378869.8614,4205195.253
378935.3192,4205194.49
378934.4392,4205244.586
378981.5268,4205284.677
378927.67,4205227.971
378909.8073,4205160.311
378857.8265,4205164.457
378946.0478,4205250.478
378895.5132,4205335.58
378883.7376,4205347.869
378921.7858,4205432.007
378905.0803,4205409.087
378858.5477,4205321.246
378864.6163,4205408.373
378919.7895,4205430.396
378836.9036,4205446.622
378916.996,4205444.026
378918.1614,4205449.029
378841.4288,4205505.235
378838.7515,4205409.693
378802.8792,4205479.95
378710.0617,4205391.201
378738.1145,4205351.382
378738.2273,4205441.614
378661.6972,4205473.713
378665.1114,4205393.058
378606.1159,4205428.526
378688.2978,4205368.799
378613.5202,4205282.932
378539.903,4205275.976
378636.3154,4205187.112
378645.5423,4205183.167
378601.6528,4205233.492
378602.7026,4205251.52
378635.1204,4205223.932
378673.1995,4205150.405
378699.4674,4205074.67
378708.7078,4205125.805
378708.8557,4205077.109
378666.1638,4205002.26
378580.4507,4205038.653
378648.8584,4205100.879
378713.055,4205126.314
378754.2826,4205209.507
378853.7774,4205113.533
378865.9028,4205096.016
378803.9507,4205150.414
378752.1218,4205088.673
378719.5495,4205093.807
378694.6755,4205060.888
378646.9095,4205090.315
378600.9844,4205183.505
378509.4437,4205187.72
378442.6468,4205216.148
378375.8874,4205259.256
378443.2322,4205176.273
378365.505,4205190.297
378384.735,4205236.415
378317.0894,4205142.852
378244.3884,4205186.271
378214.7033,4205198.39
378159.1888,4205165.452
378146.5534,4205184.814
378070.6057,4205094.214
378145.6449,4205141.473
378182.9439,4205127.477
378156.167,4205072.56
378092.6613,4205083.847
378111.1123,4205175.861
378084.1925,4205231.952
378035.5015,4205187.991
377943.6871,4205132.062
377857.7501,4205207.16
377922.1278,4205219.204
377958.476,4205318.523
377608.6631,4204925.298
377683.9057,4204909.392
377628.1491,4204888.47
377659.5627,4204951.875
377755.7767,4205004.147
377739.9939,4204993.447
377787.1526,4205051.638
377877.6034,4205059.681
377947.8701,4205012.834
378022.2122,4204974.168
378076.2402,4204892.516
377984.6235,4204850.629
377916.8299,4204797.653
377822.2654,4204868.039
377881.3928,4204774.21
377964.6187,4204771.347
377931.642,4204804.837
377880.8367,4204722.917
377980.3344,4204810.396
377933.4732,4204858.571
378019.565,4204927.765
378111.747,4204904.9
378117.9099,4204971.048
378055.25,4204951.141
378084.4514,4204859.397
378013.8573,4204802.79
378083.958,4204742.983
378017.0873,4204750.016
377952.5596,4204768.304
377854.6706,4204739.629
377947.0238,4204758.82
377903.2051,4204743.165
377805.4815,4204705.355
377743.5046,4204800.683
377731.8332,4204779.988
377819.0057,4204807.376
377845.0676,4204880.856
377778.4196,4204794.911
377699.7361,4204699.083
377682.9011,4204613.433
377711.1392,4204670.788
377722.2583,4204683.969
377633.4146,4204602.084
377625.7137,4204691.471
377704.7614,4204645.916
377672.9422,4204550.01
377701.2373,4204583.247
377686.6954,4204562.501
377684.8861,4204504.76
377776.0905,4204504.043
377706.3612,4204592.253
377707.5541,4204622.424
377744.9243,4204563.801
377709.2311,4204516.142
377800.6532,4204526.619
377842.7631,4204543.622
377928.1963,4204462.082
377917.2769,4204550.528
377822.702,4204547.951
377920.0278,4204564.175
377852.1802,4204664.439
377760.5442,4204687.723
377779.9187,4204767.902
377792.1478,4204827.229
377789.2844,4204786.276
377718.709,4204737.277
377763.7514,4204678.75
377803.8631,4204757.805
377874.3436,4204834.244
377908.7947,4204767.541
377834.198,4204788.761
377933.6637,4204758.05
377933.7866,4204784.077
377850.9424,4204855.081
377946.3063,4204947.174
377978.3942,4205006.319
377891.7737,4205047.519
377838.0742,4205072.984
377896.1063,4205135.197
377810.4749,4205080.513
377868.8165,4205129.556
377797.9537,4205208.867
377819.4047,4205117.337
377911.4779,4205212.62
377962.9718,4205290.938
377910.3,4205364.976
377979.7778,4205338.062
378070.9553,4205258.092
378031.2289,4205335.316
378049.4609,4205341.625
378078.8761,4205403.114
378015.1396,4205346.586
378105.4161,4205286.66
378171.5663,4205281.841
378205.6726,4205258.186
378122.0845,4205287.303
378210.4823,4205345.682
378267.9509,4205271.064
378307.2653,4205283.155
378045.0364,4204570.928
378072.4521,4204628.13
378033.613,4204541.255
377951.987,4204493.721
377980.3912,4204483.725
378052.7599,4204499.036
378110.0226,4204501.431
378145.4067,4204579.783
378094.849,4204547.993
378058.2145,4204505.37
378051.6505,4204605.678
378126.8814,4204583.803
378095.2225,4204499.098
378192.5589,4204410.426
378218.6023,4204397.599
378143.8049,4204488.684
378070.9623,4204508.849
378071.3912,4204469.316
377981.8687,4204423.785
378024.9808,4204333.974
378099.4807,4204420.459
378120.5381,4204498.885
378106.0232,4204530.919
378024.0487,4204445.011
377929.1429,4204396.036
377854.4583,4204314.49
377894.9367,4204324.583
377961.1853,4204424.721
378003.6569,4204365.917
378053.0891,4204347.207
378050.2941,4204305.554
378045.4928,4204224.054
378035.5071,4204320.202
378123.8428,4204286.333
378046.0665,4204313.768
378018.4052,4204356.041
377927.6589,4204450.492
377934.0426,4204381.623
378033.0607,4204312.796
378117.4316,4204320.256
378110.5655,4204232.469
378110.6468,4204194.879
378073.6832,4204135.067
378131.845,4204112.508
378171.9844,4204107.855
378153.2939,4204102.031
378158.6548,4204013.265
378254.0315,4203940.743
378351.1497,4204008.898
378280.2947,4203948.225
378377.787,4203985.333
378400.2376,4204076.462
378395.6274,4204029.698
378330.6527,4204044.99
378360.7257,4203962.067
378430.2228,4203984.238
378375.555,4204080.537
378320.9007,4203993.977
378367.9058,4203945.362
378310.3746,4203863.411
378396.5676,4203809.792
378305.0292,4203853.252
378246.0301,4203800.291
378275.1078,4203876.32
378364.4729,4203856.33
378400.7806,4203803.779
378334.2708,4203882.029
378405.7516,4203943.064
378505.8888,4203935.308
378473.0554,4203890.664
378437.1612,4203817.904
378515.3346,4203884.311
378479.5311,4203896.605
378564.0201,4203848.653
378597.334,4203881.689
378578.6515,4203892.909
378657.948,4203878.362
378745.9608,4203797.481
378717.3242,4203823.575
378777.5757,4203824.75
378728.9984,4203734.799
378807.1956,4203703.83
378881.4634,4203662.933
378882.6317,4203652.236
378879.786,4203661.573
378939.8442,4203571.703
378890.0504,4203639.828
378911.5007,4203724.121
378961.9033,4203743.15
378926.0521,4203822.33
378871.461,4203824.63
378795.5903,4203865.922
378851.889,4203780.079
378827.2402,4203690.391
378869.6061,4203600.746
378871.6071,4203559.864
378853.8684,4203657.101
378791.0325,4203734.259
378861.2565,4203659.43
377643.0383,4204329.753
377569.3584,4204247.852
377534.7162,4204347.306
377613.8233,4204333.347
377517.1673,4204236.692
377540.5416,4204236.132
377491.7917,4204241.404
377453.0944,4204151.51
377372.252,4204243.53
377338.3882,4204301.934
377345.8541,4204290.198
377314.9878,4204225.329
377247.0941,4204314.744
377152.4843,4204247.236
377174.7051,4204159.251
377263.1604,4204186.548
377266.2897,4204231.002
377171.7548,4204188.378
377089.8497,4204115.841
377140.0422,4204134.217
377139.4286,4204071.656
377109.6981,4203971.885
377018.9936,4203907.187
377003.4897,4203879.595
377002.6761,4203894.739
376956.1226,4203957.178
376929.4909,4204047.305
376895.7072,4204085.561
376853.1177,4204097.602
376866.2544,4204124.091
376953.6458,4204197.474
377023.7673,4204143.81
377070.2616,4204103.854
377039.4629,4204182.258
377041.5637,4204087.335
377105.6685,4203991.634
377036.6996,4203941.804
376982.9325,4203939.291
376899.1167,4203846.778
376993.4251,4203912.969
377007.7744,4203860.45
377047.7974,4203794.825
377071.281,4203834.898
377069.2896,4203800.388
377165.7315,4203801.638
377133.9676,4203799.985
377133.9693,4203702.349
377225.0403,4203682.662
377324.3657,4203671.864
377419.6313,4203707.194
377398.966,4203723.518
377474.2174,4203653.717
377473.5636,4203566.738
377528.7359,4203544.949
377610.1131,4203511.997
377618.2534,4203462.233
377536.4217,4203363.314
377545.9062,4203317.667
377549.206,4203330.013
377620.4875,4203419.285
377683.6706,4203426.785
377746.0669,4203368.196
377790.4604,4203382.49
377875.9052,4203467.966
377964.2391,4203554.39
378008.5177,4203624.843
378089.7301,4203596.132
378103.1847,4203628.15
378020.5442,4203575.353
378093.7587,4203671.74
378000.7771,4203653.175
377991.0555,4203610.58
378018.2635,4203603.741
377918.2842,4203606.885
377922.512,4203664.952
377917.6282,4203711.33
377966.9892,4203711.828
377878.2427,4203733.242
377875.2473,4203639.639
377807.6708,4203693.797
377742.1377,4203724.851
377827.2938,4203681.316
377827.7764,4203672.598
377797.9269,4203742.051
377735.2385,4203734.138
377710.4583,4203808.617
377714.6307,4203788.62
377788.7261,4203763.804
377875.8395,4203735.003
377842.0291,4203650.469
377833.0528,4203710.761
377795.2771,4203613.086
377819.4675,4203589.397
377745.8008,4203562.735
377737.1935,4203469.908
377661.6447,4203378.065
377624.9946,4203417.139
377534.1627,4203402.608
377509.4469,4203457.64
376821.7764,4203957.626
376862.2663,4204049.005
376829.6128,4204082.415
376854.8456,4203991.889
376910.3452,4204064.097
376812.5022,4204047.582
376838.9704,4204112.632
376936.2102,4204195.953
377033.5598,4204104.405
376958.8729,4204028.794
376981.9813,4203972.123
376908.1524,4203963.346
376969.1752,4204048.748
377037.5948,4203990.805
377060.8433,4203919.991
377039.1325,4203831.418
377027.63,4203791.752
377055.9823,4203872.141
376987.3453,4203859.497
376914.6749,4203872.87
376946.1624,4203949.003
376994.5371,4204021.07
376923.8492,4204003.357
376905.9893,4204072.671
376990.4728,4203978.13
376906.6687,4203956.14
376901.873,4203878.602
376830.9448,4203839.792
376880.4258,4203785.255
376962.8964,4203743.535
376923.0764,4203817.909
376843.4756,4203838.296
376918.874,4203786.533
376935.1855,4203740.796
376947.3794,4203682.978
376899.4238,4203585.261
376837.4915,4203510.713
376932.5662,4203449.029
376981.7969,4203546.039
377038.0153,4203627.064
377084.2651,4203700.242
377063.3877,4203610.449
377159.8846,4203676.473
377198.2085,4203604.487
377103.2361,4203662.496
377159.5798,4203629.661
377092.746,4203664.059
377116.8664,4203691.168
377111.0048,4203681.354
377060.4973,4203776.404
377148.7023,4203706.643
377222.967,4203726.871
377283.2051,4203712.109
377212.3194,4203799.536
377183.5407,4203761.995
377255.5619,4203696.235
377155.8369,4203613.66
377136.1166,4203585.851
377176.1437,4203596.973
377184.5216,4203694.325
377249.6563,4203754.681
377338.9499,4203706.928
377306.2184,4203705.222
377327.6915,4203668.459
377351.9051,4203623.54
377307.0786,4203646.565
377245.4302,4203740.036
377221.7642,4203741.064
377308.8394,4203738.402
377342.2548,4203816.79
377428.4566,4203746.841
377359.804,4203683.315
377270.1176,4203754.379
377249.1369,4203766.733
377198.4308,4203779.735
377099.7038,4203846.009
377101.9074,4203824.038
377085.163,4203753.379
377064.3254,4203825.69
376999.3982,4203916.857
377035.6552,4203927.02
377007.7764,4203883.478
376984.1544,4203893.664
376884.3972,4203947.741
376958.5975,4203904.214
377001.6857,4203904.328
376942.9231,4203859.53
376902.2892,4203892.019
376841.3675,4203852.105
376763.5392,4203869.379
376837.6022,4203876.866
376905.6403,4203783.05
376887.0503,4203849.505
376974.3607,4203802.591
376884.6297,4203748.876
376791.0984,4203798.358
376730.5378,4203793.572
376747.8687,4203800.066
376717.3022,4203832.242
377352.936,4206420.101
377440.0396,4206506.234
377536.2797,4206455.237
377562.5423,4206383.457
377646.8837,4206335.777
377566.1404,4206319.126
377508.473,4206311.432
377484.7359,4206338.67
377533.9961,4206251.769
377554.4334,4206253.081
377522.4856,4206214.248
377489.5304,4206213.46
377434.9918,4206189.57
377531.1864,4206255.871
377440.2475,4206257.322
377478.5385,4206182.479
377433.0383,4206120.743
377421.2261,4206199.111
377518.5669,4206165.365
377454.9082,4206155.535
377465.3866,4206209.83
377477.6206,4206283.835
377563.0939,4206367.906
377622.49,4206341.202
377549.8579,4206391.569
377530.1699,4206445.986
377512.4467,4206501.268
377482.5695,4206581.6
377504.9277,4206648.718
377549.3055,4206717.768
377505.352,4206776.929
377515.8251,4206738.998
377545.3159,4206767.095
377575.5945,4206721.13
377522.7744,4206665.31
377575.0558,4206574.552
377475.279,4206634.857
377523.5056,4206699.969
377516.7891,4206647.123
377540.8726,4206641.526
377473.1892,4206569.883
377526.3677,4206527.326
377443.6078,4206429.495
377389.8594,4206487.87
377360.0113,4206547.141
377352.2874,4206569.383
377435.5324,4206502.727
377389.9737,4206558.037
377452.1026,4206462.155
377369.1997,4206412.571
377331.6758,4206401.883
377335.0075,4206497.213
377334.37,4206482.666
377343.8504,4206578.92
377335.1718,4206612.948
377257.264,4206534.393
377317.3284,4206478.658
377316.7175,4206410
377334.1048,4206353.162
377352.5266,4206281.388
377393.022,4206307.839
377363.2543,4206212.112
377397.7468,4206287.589
377458.1216,4206258.697
377365.5489,4206189.85
377465.6704,4206203.128
377533.7416,4206104.278
377447.0891,4206088.688
377443.3176,4205988.734
377400.7272,4206077.782
377326.1478,4206010.943
377331.1863,4206007.371
377416.4727,4205928.686
377380.6296,4206021.055
377317.8055,4206102.055
377372.9195,4206167.324
377392.3251,4206123.398
377315.3703,4206171.653
377272.7827,4206255.692
377344.9087,4206275.13
377249.0039,4206370.521
377293.1569,4206450.532
377198.2769,4206421.766
377218.7767,4206409.919
377144.9591,4206398.255
377072.9897,4206489.655
376998.4063,4206478.688
376960.4845,4206383.135
377027.7813,4206345.474
377070.1325,4206249.501
377088.3346,4206286.711
377024.5521,4206344.975
377005.5538,4206385.417
377009.034,4206376.8
377081.2139,4206374.032
377041.501,4206354.197
377119.7179,4206446.324
377157.061,4206543.76
377197.376,4206563.849
377849.7314,4206280.551
377756.7401,4206196.821
377681.2243,4206192.827
377593.3857,4206099.946
377684.4917,4206001.144
377760.8178,4205941.454
377764.0059,4205927.802
377789.073,4205989.802
377814.2825,4206008.053
377840.6307,4206071.115
377850.043,4205982.124
377766.4367,4206064.202
377849.6483,4205981.543
377847.6871,4206013.858
377916.1216,4205974.041
377967.3641,4205877.54
377965.3974,4205832.784
377942.5858,4205871.256
377930.5999,4205919.546
377947.0347,4205855.969
377852.4768,4205789.156
377810.4859,4205819.65
377788.5567,4205825.938
377710.6148,4205819.136
377688.7992,4205779.232
377605.2812,4205737.722
377632.729,4205653.983
377684.894,4205678.409
377762.1493,4205586.575
377765.2046,4205674.707
